"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
9.596,10.172,11.612,10.172,9.692,8.252,8.252,9.788,9.884,9.884,11.132,10.46,10.076,9.5,8.156,7.004,6.908,9.404,11.804,11.708,11.516,10.94,9.404,7.196,6.62,10.076,14.972,11.228,11.036,9.884,8.156,6.332,11.228,9.596,6.428,6.524,8.348,10.172,9.5,7.772,9.788,10.172,8.54,8.252,8.06,7.58,11.228,11.132,9.308,7.58,7.484,9.02,10.172,9.98,9.212,7.292,7.484,9.884,10.652,8.156
10.172,9.98,9.308,9.308,9.98,9.884,6.908,6.716,7.388,6.62,9.308,11.708,11.324,10.364,8.828,6.62,7.292,9.98,10.364,9.116,8.924,8.924,10.844,11.516,10.364,9.404,8.924,11.708,9.308,9.212,8.828,8.54,9.308,7.196,7.196,11.132,11.228,8.156,6.332,7.58,7.484,9.884,9.884,6.62,6.236,6.428,7.964,9.212,9.98,12.284,9.98,6.428,6.236,7.292,9.212,9.788,11.324,9.692,9.5,9.596
9.308,9.308,9.884,9.884,9.884,9.884,8.156,7.868,9.212,9.884,11.036,9.596,6.908,6.524,7.58,9.692,11.228,10.94,8.06,8.828,9.788,8.444,5.948,6.236,7.196,8.348,10.46,9.788,9.5,9.884,10.076,6.812,6.524,6.428,6.332,8.54,9.884,9.788,7.964,6.236,8.636,10.172,9.884,8.348,8.348,9.5,9.884,11.612,9.116,9.116,11.516,11.228,10.268,8.252,8.828,8.06,7.58,9.5,10.268,8.444
9.308,9.692,9.308,11.228,10.748,10.172,7.676,5.948,8.252,9.308,9.788,11.42,9.884,7.196,6.044,6.332,7.868,7.196,7.004,9.5,9.308,8.348,9.884,9.98,9.98,7.484,6.236,9.404,9.884,10.076,8.252,6.62,6.428,8.924,9.308,10.748,9.212,10.076,11.036,11.516,11.036,9.884,10.844,9.884,11.228,11.324,8.732,8.732,7.964,8.444,12.476,12.476,11.324,9.116,8.06,9.308,9.884,10.364,10.364,8.156
8.252,10.076,7.58,6.044,7.292,7.292,7.292,8.06,11.324,10.844,7.964,7.196,8.444,7.1,6.14,10.172,10.748,10.268,9.98,9.404,6.62,6.428,8.444,12.38,10.076,9.884,9.5,7.868,6.62,8.252,7.292,6.332,8.828,10.268,11.516,9.212,6.332,7.1,8.348,12.476,10.268,9.212,9.5,9.884,9.884,10.748,7.676,7.964,9.98,10.268,7.676,6.236,7.676,9.692,10.172,7.676,7.292,7.772,10.268,11.708
10.652,9.884,10.748,10.652,8.924,6.908,6.908,6.62,9.98,8.06,6.908,6.812,7.484,9.884,12.188,10.748,10.652,8.924,9.98,7.964,5.948,10.076,11.228,10.172,6.044,6.428,8.54,11.804,11.132,9.884,6.524,6.524,8.348,10.076,9.884,9.308,7.772,7.1,8.732,9.788,9.788,8.06,8.348,6.812,9.116,12.188,10.748,14.108,9.884,8.444,7.964,6.14,6.62,8.348,10.652,7.964,6.62,9.5,9.788,9.98
9.98,10.844,7.868,6.332,12.764,10.076,9.788,9.98,9.596,7.292,6.62,8.54,12.188,9.404,6.524,8.252,9.788,9.404,8.444,6.812,6.236,6.812,6.716,9.788,9.692,8.156,9.308,11.324,11.228,7.964,8.252,10.268,9.5,7.772,6.524,9.116,12.764,10.172,9.404,7.964,6.716,10.748,10.076,6.716,6.044,6.716,10.076,10.94,10.94,8.54,9.5,8.828,7.388,8.924,9.116,10.364,10.364,9.98,10.844,10.364
9.788,9.692,9.692,9.788,8.444,6.428,6.524,7.196,8.06,9.116,11.804,11.612,6.62,8.156,9.404,9.404,9.404,8.252,6.812,6.428,6.62,6.428,10.076,11.804,9.884,6.524,6.62,9.98,11.036,8.444,7.388,6.812,9.5,11.612,11.324,9.884,8.444,6.332,7.292,10.172,10.748,11.324,12.572,11.324,9.98,6.908,7.58,11.324,12.956,8.444,7.772,6.524,9.5,11.228,9.596,7.772,8.06,10.268,9.788,7.964
8.636,8.444,9.308,8.924,8.732,9.308,9.308,10.268,9.884,9.788,9.02,6.524,6.524,6.14,8.348,8.156,6.332,10.46,11.612,8.156,6.812,6.812,7.1,7.292,11.324,10.94,9.212,8.06,8.444,10.268,9.692,10.076,8.06,7.388,11.228,10.076,6.14,6.044,9.212,9.98,9.98,8.444,6.524,6.044,6.044,9.884,11.228,11.42,11.036,10.172,9.98,9.788,7.868,8.06,8.252,11.324,9.884,6.14,7.868,9.884
7.868,8.06,9.788,9.116,8.252,9.596,9.5,8.348,9.404,9.884,9.884,8.444,7.868,8.54,9.788,9.788,7.676,6.524,6.812,9.788,10.364,8.252,9.308,9.596,9.98,10.364,6.812,6.236,6.044,6.044,6.524,9.308,10.364,11.612,11.228,6.62,6.908,7.772,7.58,8.828,9.98,11.324,8.252,6.62,8.156,11.036,11.036,9.5,7.004,7.004,7.004,8.156,10.748,9.98,9.116,9.404,8.444,7.772,6.524,8.156
9.212,9.5,10.652,10.172,10.172,9.98,9.308,7.772,7.004,7.58,9.98,12.956,11.42,10.652,6.332,6.812,7.292,9.788,9.788,9.5,9.596,11.42,10.172,10.844,8.732,7.772,7.964,10.076,9.884,9.788,7.868,6.428,12.86,14.972,10.364,8.348,7.484,8.828,8.732,11.132,11.516,8.924,5.66,6.332,6.524,6.524,6.044,10.844,12.476,11.516,10.46,9.692,8.444,10.748,11.324,7.58,8.06,8.444,12.956,14.972
9.5,8.156,7.484,7.004,8.924,9.884,9.884,8.828,6.044,6.716,9.404,9.98,9.98,7.484,7.196,9.692,10.172,6.908,6.14,10.172,10.748,10.652,10.46,7.1,7.868,9.98,9.308,7.1,6.332,6.332,6.524,10.268,10.172,7.772,6.428,7.292,6.812,9.308,11.132,10.076,9.788,9.5,9.5,9.308,9.116,8.54,8.06,6.524,11.42,11.324,11.324,10.364,6.62,5.66,6.62,11.612,11.324,8.924,7.388,7.484
9.884,10.844,9.98,6.62,6.236,9.116,10.748,11.516,11.036,9.884,7.484,7.292,10.172,10.076,8.828,8.732,8.444,9.884,7.772,6.428,11.036,10.076,6.716,7.196,7.292,6.524,9.308,9.5,6.524,6.332,11.42,11.228,10.268,8.54,6.044,6.908,9.212,9.788,9.884,9.98,10.364,8.252,7.868,9.212,12.956,11.324,10.652,6.044,7.196,9.5,10.268,9.884,9.212,7.292,7.484,8.444,9.692,9.788,9.5,6.716
8.54,8.444,8.444,7.868,9.02,10.172,10.172,8.828,8.348,9.116,7.772,9.884,8.444,6.044,6.428,7.772,9.98,10.268,8.828,9.212,8.732,10.076,8.06,7.964,9.884,14.876,11.516,9.98,9.5,10.748,11.228,7.58,7.484,10.172,12.956,9.884,8.252,6.236,6.524,9.692,8.06,7.484,9.596,10.748,9.884,7.964,6.524,6.812,6.908,10.076,14.396,9.98,9.884,9.404,9.404,8.156,8.06,11.036,9.884,7.964
7.676,7.484,11.516,7.1,6.332,8.252,8.732,8.924,7.292,7.1,8.924,9.308,11.132,7.58,6.908,7.196,7.004,6.812,6.716,10.076,10.652,9.5,7.58,7.292,8.636,11.804,10.46,8.06,7.004,5.66,5.66,9.884,9.212,6.428,6.62,11.804,10.844,8.348,6.62,6.044,9.788,8.252,6.236,7.676,6.908,6.908,6.716,9.692,10.076,6.908,6.428,10.748,12.476,11.036,10.748,9.788,7.1,6.812,6.716,9.116
9.212,8.348,9.884,9.212,7.868,7.964,8.732,9.308,9.98,7.484,6.332,8.348,9.212,7.676,7.868,10.076,10.172,9.212,10.268,11.036,11.516,12.572,7.484,6.428,7.292,9.5,10.748,11.132,11.612,9.02,6.236,6.524,9.308,11.228,10.844,10.748,10.268,9.884,9.692,11.228,11.804,8.06,8.924,9.788,10.652,7.772,7.004,10.076,9.788,7.964,7.868,7.484,10.652,10.172,9.884,6.908,6.716,6.524,5.852,9.404
7.772,7.484,11.228,10.748,10.268,9.884,7.772,7.292,11.132,11.42,8.444,5.66,6.044,6.428,7.58,7.292,9.884,11.324,8.444,7.484,7.196,7.196,7.004,7.484,6.524,6.524,6.428,8.924,11.804,11.612,11.42,8.924,9.404,9.5,11.228,11.324,8.252,6.716,9.788,11.42,10.172,10.748,9.98,10.268,10.076,10.172,7.676,7.292,9.212,10.268,9.5,8.636,7.484,6.812,8.828,10.364,9.116,6.14,5.948,8.732
9.5,11.516,7.484,6.62,9.98,14.876,12.476,7.58,6.62,9.884,11.516,10.172,9.308,9.692,6.812,6.044,6.236,8.348,10.076,10.94,9.404,11.228,12.476,10.46,9.788,8.06,7.772,7.1,7.868,12.38,13.916,11.324,9.692,6.716,6.716,6.332,6.332,6.236,9.5,10.844,10.748,7.964,5.66,9.884,10.556,11.324,10.172,6.428,6.044,7.292,10.844,12.956,10.076,9.692,7.868,5.948,6.62,10.076,7.676,6.716
7.484,7.292,8.06,9.884,8.54,7.292,7.292,9.788,11.42,11.324,7.58,7.292,9.884,10.268,7.292,6.908,7.196,8.444,7.772,6.908,6.044,7.868,7.388,9.212,9.692,7.196,6.14,6.236,6.908,6.908,11.516,12.86,10.94,9.404,8.06,6.812,10.076,13.436,11.036,8.444,9.884,9.308,6.62,6.332,9.404,10.076,10.748,8.252,9.5,7.868,6.14,7.196,9.5,9.404,7.964,7.58,7.292,7.676,9.5,11.612
7.388,7.292,7.292,7.964,6.908,6.812,6.524,6.524,6.14,7.868,8.252,10.652,9.404,9.98,10.076,9.404,7.676,7.388,7.292,7.196,10.46,12.476,9.308,8.06,6.908,6.044,6.428,9.884,9.98,8.828,7.196,7.484,8.732,11.324,11.42,9.884,9.884,9.98,10.076,10.364,7.292,5.852,6.428,9.692,11.804,10.844,12.668,12.188,10.844,7.868,9.98,10.172,10.076,10.844,10.844,11.132,12.188,11.42,9.692,8.828
8.348,10.844,11.036,7.388,6.236,7.772,11.036,7.388,7.292,9.5,9.884,7.868,7.292,6.908,6.908,6.62,6.812,6.812,11.228,11.42,7.196,6.044,6.14,6.332,8.06,11.324,11.324,10.172,7.868,6.332,7.292,6.62,6.524,6.428,6.524,6.428,10.076,11.804,9.884,9.98,9.884,8.924,7.196,7.868,10.652,9.884,7.196,6.812,11.228,9.788,6.428,7.292,7.292,9.308,9.308,9.212,7.292,7.964,9.116,10.748
10.364,9.5,6.14,7.292,8.348,10.364,10.556,10.076,9.308,8.156,8.252,10.748,9.116,10.172,9.98,8.924,8.252,7.58,7.964,11.42,9.692,9.5,6.716,6.62,6.236,12.38,9.884,8.828,8.636,9.596,8.444,9.98,7.868,5.948,9.212,9.308,8.444,6.812,6.428,6.236,7.772,11.132,11.324,9.788,7.004,6.236,6.236,6.14,6.428,7.484,7.772,10.268,10.268,7.964,7.004,11.612,12.284,9.308,7.868,8.252
9.116,10.172,11.228,10.844,6.812,5.66,6.332,6.428,9.692,10.748,10.268,10.268,9.884,7.292,7.58,9.884,11.516,10.652,7.772,6.716,8.348,8.924,6.716,6.332,9.308,11.516,11.324,9.884,10.652,9.98,10.844,8.924,8.924,9.788,11.228,9.596,7.868,6.044,6.428,9.884,9.5,8.156,10.364,12.38,11.708,10.652,7.58,6.236,7.484,6.908,8.252,8.828,9.116,9.98,11.228,9.404,9.116,9.308,9.884,7.772
10.46,10.076,7.868,6.908,10.844,12.956,9.884,9.308,7.58,6.332,7.004,9.5,9.692,8.54,10.268,9.98,9.884,8.54,7.964,7.676,11.324,11.228,11.228,7.676,8.06,8.54,8.54,7.484,7.388,8.252,11.612,8.636,6.332,6.524,10.748,10.364,7.1,7.388,11.516,10.844,10.076,9.788,10.076,10.652,8.348,8.156,9.98,8.06,6.428,6.524,11.804,14.876,11.42,7.292,7.004,9.884,10.652,9.308,7.676,6.908
9.308,9.884,9.308,6.812,6.716,8.06,8.348,7.1,6.332,6.716,10.268,10.076,6.812,6.428,10.076,9.788,8.252,9.02,9.308,10.172,9.788,7.772,6.908,7.484,6.716,9.404,10.076,9.5,9.404,8.156,10.844,8.636,7.58,6.716,6.428,6.332,5.948,5.66,6.14,9.308,11.804,11.516,8.156,6.812,6.332,10.172,9.788,7.868,6.14,6.14,6.524,8.156,10.172,11.516,11.132,7.964,6.62,7.868,11.324,11.036
9.884,10.076,8.348,6.716,7.004,10.172,11.516,8.828,6.428,6.62,6.428,8.348,10.844,10.748,11.228,10.844,9.98,10.46,7.868,7.484,6.524,9.884,9.308,7.676,6.716,10.076,10.076,7.58,7.1,7.484,7.1,9.692,9.98,10.364,7.676,7.292,10.172,9.884,8.444,7.484,8.636,11.228,12.476,8.636,9.116,9.5,8.06,7.964,9.308,8.252,8.252,7.676,6.908,9.404,11.132,10.364,9.116,6.428,6.812,6.428
9.404,9.884,9.98,9.5,7.1,6.812,7.58,8.444,9.404,10.268,10.94,9.308,9.692,9.884,10.076,7.58,7.484,10.94,11.804,8.348,5.66,5.66,9.98,9.884,6.812,6.716,10.556,9.98,6.524,6.14,6.236,6.236,8.348,10.652,8.732,6.716,7.004,8.252,8.252,7.004,7.292,11.132,10.076,9.98,8.348,6.236,6.236,7.484,9.212,8.924,8.348,8.924,7.58,7.676,10.268,12.476,8.636,6.812,6.908,7.196
9.98,8.732,7.196,7.196,10.652,10.844,11.036,7.58,6.524,8.06,7.676,9.788,11.804,12.668,10.844,9.5,7.964,6.332,10.076,10.748,9.98,7.004,6.044,7.58,10.748,11.612,9.308,6.044,7.004,9.404,11.516,10.364,7.292,7.772,9.884,9.884,9.884,8.156,6.62,6.332,7.676,10.556,12.764,11.42,10.268,9.308,9.308,8.828,9.116,9.308,11.324,9.884,5.66,7.004,7.292,7.964,8.252,11.324,10.364,5.852
9.788,9.884,9.308,6.716,7.964,7.676,10.652,8.636,6.524,6.716,7.388,7.676,10.076,10.844,8.54,8.252,7.964,9.884,10.364,9.308,6.524,6.908,7.196,7.388,7.676,8.348,11.036,9.884,9.788,7.772,7.676,7.004,6.524,7.484,11.324,10.076,10.652,9.116,8.444,9.02,10.076,11.324,8.444,7.484,7.676,7.868,10.076,8.444,7.964,6.716,6.62,6.524,11.516,11.228,9.116,9.5,9.5,10.844,10.652,7.964
9.116,10.268,9.884,6.428,6.14,6.044,6.044,8.348,9.788,10.652,8.252,6.908,9.788,9.884,7.484,6.044,9.884,10.076,9.404,9.884,10.268,10.652,8.06,6.14,6.908,6.428,8.444,8.252,7.676,7.292,9.884,10.268,10.172,9.884,9.116,7.004,6.524,9.404,14.492,12.092,11.612,11.612,11.132,10.844,10.364,6.236,6.044,7.772,7.388,9.788,10.268,10.364,9.884,10.364,10.652,11.228,11.036,9.308,8.252,6.236
9.404,10.268,10.076,8.348,8.252,6.812,6.332,7.964,6.716,6.236,10.364,11.708,9.116,9.884,11.132,10.172,9.116,10.076,10.94,9.212,7.58,7.58,9.404,11.228,10.94,7.292,6.332,9.404,10.268,9.5,7.868,6.236,9.308,9.212,10.076,10.268,9.884,8.348,8.06,7.388,11.42,11.036,7.292,6.332,9.404,9.884,7.388,6.428,6.62,7.1,9.5,10.94,10.172,9.884,8.444,6.812,7.676,11.324,11.036,7.004
8.348,9.98,10.268,9.116,7.388,8.252,10.364,10.268,11.324,9.5,9.116,8.156,7.58,7.292,10.076,10.748,8.732,6.044,6.428,9.884,11.708,10.076,7.196,6.428,7.484,9.98,9.404,8.444,9.98,10.364,9.308,6.524,6.62,6.812,6.812,6.812,7.388,11.804,11.612,10.364,9.884,9.788,7.964,8.252,10.172,11.228,9.884,9.5,9.212,9.116,7.676,8.06,11.036,11.804,7.196,5.948,6.14,6.716,6.908,10.748
9.308,11.612,11.708,12.764,14.684,12.476,9.884,7.964,8.06,8.348,7.964,7.772,12.956,10.076,9.404,9.308,8.924,9.788,9.404,7.292,9.404,9.596,8.252,6.524,7.484,11.516,9.884,7.1,7.004,9.692,11.324,9.692,6.14,7.004,10.652,10.652,8.06,6.14,9.02,10.94,11.228,9.308,11.036,10.268,7.58,5.948,7.004,9.788,9.308,8.924,8.444,7.004,7.004,6.812,6.908,10.46,11.516,8.54,8.924,9.692
9.788,9.884,7.772,6.14,9.884,8.732,9.692,11.132,11.228,11.324,9.5,7.388,7.292,8.54,10.268,12.956,9.884,9.02,6.62,7.1,6.812,9.308,8.54,6.62,6.044,6.044,7.004,8.156,7.484,11.132,14.78,11.804,7.868,8.828,8.636,9.404,9.788,7.004,7.484,6.524,6.524,9.308,9.5,9.5,11.42,11.612,9.404,10.076,11.42,9.884,8.924,6.62,7.484,9.98,9.884,8.54,9.116,8.444,7.868,7.484
10.076,10.46,7.292,6.812,9.212,8.924,10.076,9.98,7.964,6.332,10.364,10.844,8.924,6.716,6.524,6.524,11.324,12.476,10.268,9.884,7.196,7.196,10.172,10.076,7.004,6.044,9.98,9.884,9.884,7.1,6.908,6.524,9.404,8.348,5.756,6.332,10.94,10.364,9.404,6.332,6.332,9.884,14.588,11.42,9.788,9.308,7.676,8.156,8.924,9.404,7.004,6.812,10.748,11.036,7.964,11.036,7.004,6.62,6.428,6.14
6.428,6.428,6.428,6.332,10.076,11.516,10.844,10.364,6.332,6.62,8.444,8.924,10.076,9.404,8.156,7.388,11.612,10.652,10.076,7.292,6.62,6.62,6.14,9.116,9.788,8.54,6.62,6.044,6.332,9.212,9.404,9.692,9.98,9.5,9.212,8.54,8.348,7.676,6.236,9.98,11.612,12.764,10.076,9.5,8.156,8.348,7.676,7.388,9.692,9.884,9.884,7.676,6.812,8.828,9.884,10.268,10.268,9.788,10.364,9.884
11.516,9.884,7.58,6.14,8.732,10.268,7.58,7.292,9.692,9.692,7.676,6.14,6.428,9.5,9.308,8.348,7.196,6.332,11.324,10.844,7.868,7.196,7.196,11.228,10.748,11.708,10.652,10.268,7.676,6.332,9.5,10.46,10.748,7.772,9.212,10.076,9.98,10.172,7.58,6.428,7.388,7.196,6.812,6.62,7.292,6.812,7.676,11.228,11.324,11.996,7.388,10.076,11.612,10.364,8.924,6.044,6.716,6.908,11.324,10.652
9.5,7.868,9.884,11.9,10.076,9.884,7.292,7.868,9.98,9.98,8.348,5.66,6.044,6.332,8.156,7.292,8.924,10.844,9.884,9.884,8.444,8.732,8.06,7.484,12.572,11.036,10.268,9.5,7.1,7.004,8.252,12.956,11.036,7.772,6.236,8.156,7.484,6.236,10.748,9.212,8.252,6.812,6.428,6.524,6.524,7.292,6.716,7.868,7.292,10.844,10.172,7.964,6.716,6.236,9.884,9.98,9.884,8.156,6.62,6.332
9.404,10.46,11.036,9.02,9.02,10.364,10.172,7.772,8.06,10.844,10.268,10.172,9.884,10.076,9.308,9.5,8.252,9.404,9.98,11.708,9.692,6.236,6.332,10.268,11.228,10.556,6.62,6.14,11.036,14.972,11.42,11.036,6.62,7.388,11.132,10.268,7.58,6.236,7.772,10.748,10.172,7.964,8.252,7.388,7.484,9.788,10.844,9.884,10.076,9.5,8.06,6.428,8.828,9.98,11.42,8.54,6.524,6.524,7.964,9.404
9.404,9.788,8.348,8.444,9.116,9.404,10.268,9.788,10.46,10.268,7.676,8.348,11.036,11.036,11.42,9.788,5.66,6.044,9.5,12.956,13.82,9.884,6.428,5.66,9.788,11.996,10.172,7.772,6.236,6.62,6.62,10.076,9.212,7.292,6.812,8.54,10.652,11.42,9.884,6.812,6.716,6.14,11.324,12.956,8.444,8.252,7.676,7.484,7.388,7.292,7.196,6.812,6.524,6.332,8.636,9.98,9.884,8.54,6.428,7.676
8.924,9.212,10.748,10.748,9.884,7.868,6.62,9.212,11.612,12.476,7.1,8.252,8.924,9.884,11.132,9.212,10.076,11.228,10.364,10.076,7.292,7.1,9.212,9.404,10.076,7.484,6.908,8.732,10.076,9.884,6.812,6.332,7.196,9.596,9.5,6.62,6.524,10.748,11.228,10.556,6.332,6.62,9.5,9.788,10.076,9.884,8.54,6.908,8.444,8.06,8.06,12.956,13.244,11.036,10.652,9.404,7.676,8.924,9.788,10.844
9.788,8.252,7.772,7.484,7.292,9.404,10.748,10.844,9.98,6.908,6.812,10.748,11.036,11.228,9.5,10.076,8.924,6.428,8.06,8.156,11.132,11.228,11.804,8.54,8.348,10.076,10.364,8.348,6.332,7.292,7.196,9.02,8.444,10.076,10.076,10.268,9.116,10.46,11.804,12.188,8.156,6.044,8.06,10.652,14.972,12.476,7.004,7.292,9.404,9.98,10.844,11.132,11.036,8.252,9.5,8.348,7.676,7.484,9.884,11.42
7.292,7.292,7.868,10.748,11.036,10.268,6.812,6.908,9.212,8.54,9.884,8.252,7.484,6.908,7.1,6.716,11.132,11.228,6.716,8.06,6.62,8.348,6.524,6.524,6.044,6.62,9.404,9.692,10.076,11.036,8.252,6.044,5.66,6.524,11.132,9.116,8.348,9.692,10.46,9.692,6.908,6.908,11.324,7.58,6.236,6.524,10.268,12.38,8.924,7.004,7.1,6.716,6.332,6.524,11.324,10.652,10.076,9.596,9.308,10.46
10.076,11.036,7.676,6.524,7.388,7.196,9.116,9.788,10.076,10.268,8.444,8.54,8.06,8.444,11.228,10.172,9.884,9.308,7.58,7.484,8.924,11.324,12.572,8.252,6.62,7.868,7.292,11.804,10.076,9.404,8.54,7.292,6.332,7.196,7.004,6.716,11.42,11.036,8.06,5.66,9.98,9.692,9.212,10.844,11.612,7.868,6.62,6.716,6.716,7.004,7.1,8.156,8.348,11.516,10.94,7.1,9.5,9.5,9.98,10.076
8.828,9.692,10.172,11.324,9.98,7.484,9.02,11.132,9.98,9.308,9.692,9.884,10.076,7.58,5.756,6.812,9.98,14.3,11.804,11.132,11.42,9.884,5.756,6.332,6.524,8.252,11.324,9.404,6.908,7.292,7.484,7.676,9.212,10.364,11.42,7.484,6.044,6.524,8.732,7.676,9.884,11.132,9.5,9.884,9.404,9.404,10.556,9.98,9.404,6.236,9.5,10.364,12.092,7.772,7.772,9.884,13.052,11.516,11.228,7.772
9.5,10.268,10.172,10.076,7.772,6.524,9.884,9.884,8.444,8.156,9.116,12.572,11.036,9.692,6.812,7.1,8.828,10.268,11.708,10.94,7.196,7.004,7.388,9.212,9.98,10.076,9.5,10.076,10.076,10.364,7.196,6.236,8.636,11.036,11.324,10.94,7.292,9.404,10.748,10.748,9.596,10.652,10.652,11.036,8.252,9.308,10.076,8.444,6.524,7.292,9.788,12.38,10.076,10.076,10.364,10.172,10.268,10.172,10.364,10.076
9.116,10.076,9.308,9.308,10.076,8.828,6.716,6.716,7.292,11.42,14.012,10.556,10.94,11.324,11.228,10.652,8.156,8.732,11.612,10.172,9.884,9.788,7.676,5.852,6.14,6.428,7.292,10.94,12.956,14.876,14.972,11.036,6.908,6.428,10.748,10.364,9.884,7.58,6.812,8.156,9.308,9.404,7.772,8.06,10.556,9.788,9.884,7.196,6.716,6.524,7.1,9.5,9.596,7.004,6.908,6.524,6.236,10.94,10.268,6.908
8.828,8.828,11.228,9.884,8.732,8.252,7.004,6.812,8.156,8.348,8.444,8.732,8.828,9.308,8.924,8.636,9.308,9.788,9.884,9.884,10.076,7.1,6.908,6.716,11.516,10.748,9.116,9.884,11.228,8.348,7.196,6.236,6.428,8.156,10.652,10.172,7.388,5.948,7.868,11.036,10.364,10.364,8.252,6.812,8.06,8.444,11.516,10.076,9.788,9.5,9.5,9.5,8.444,9.116,9.98,10.748,8.156,7.196,11.804,14.78
8.444,7.1,7.004,10.076,10.844,9.5,9.308,9.116,10.748,11.804,7.772,6.044,6.236,6.236,7.868,9.5,9.884,7.964,7.676,10.46,11.42,8.54,6.332,6.524,9.212,8.444,8.444,8.252,7.1,6.524,6.524,6.236,9.692,11.708,11.324,6.812,6.524,6.62,6.14,7.58,10.556,11.324,6.812,6.14,8.924,9.692,9.692,9.884,9.308,7.58,6.428,6.236,7.292,10.94,10.748,5.948,9.212,10.172,10.652,10.076
9.404,9.788,9.788,10.076,6.908,6.524,9.404,11.42,10.652,9.884,9.884,7.772,7.964,7.292,6.332,8.348,9.884,9.98,9.98,9.308,7.388,7.004,6.716,10.076,12.572,12.188,10.556,11.42,10.268,8.828,7.964,7.964,11.228,9.98,9.404,9.884,9.884,9.98,9.788,6.716,6.14,6.14,9.788,8.732,8.252,8.06,7.196,6.524,7.868,10.076,12.668,10.844,9.98,11.036,11.036,9.116,7.292,6.14,8.252,10.748
10.364,10.364,7.1,7.196,10.172,10.076,7.58,8.06,9.884,9.116,6.332,6.332,7.388,9.404,9.98,7.388,7.004,9.404,10.076,8.252,7.868,9.884,11.42,10.652,9.98,9.5,9.5,10.076,9.788,8.924,6.908,6.812,6.908,9.884,11.324,9.692,10.844,8.444,8.252,7.868,6.716,6.62,6.236,6.332,9.308,14.78,12.476,6.236,6.044,8.732,12.476,11.804,10.172,14.972,10.172,7.772,6.14,6.716,7.196,7.484
9.308,9.884,7.772,7.1,9.98,10.172,8.732,7.676,7.676,10.46,12.092,11.324,11.228,11.132,10.844,8.156,6.716,9.884,10.364,9.5,8.924,7.772,9.404,7.58,6.524,6.332,9.98,10.076,10.172,10.076,7.964,6.044,7.388,8.444,9.98,11.42,9.116,9.884,11.228,10.076,7.58,7.292,10.46,10.94,10.748,6.812,6.62,8.156,12.572,15.068,11.804,9.692,7.388,6.332,7.004,10.844,11.324,10.748,8.636,6.716
9.116,8.924,8.156,7.292,6.332,7.676,9.884,10.364,10.364,9.884,9.116,6.524,7.484,9.98,11.708,8.252,7.292,7.484,9.308,11.228,11.42,11.516,9.5,9.5,9.98,10.172,8.636,7.292,7.58,10.076,10.748,8.828,7.484,7.772,8.924,12.476,11.612,9.98,11.516,10.076,9.98,9.308,9.98,7.868,6.332,10.748,11.42,8.156,6.908,5.852,11.228,12.476,11.516,11.228,10.172,7.004,7.004,7.58,10.172,9.308
9.212,9.404,9.212,9.116,10.364,10.076,8.54,8.252,8.444,7.388,8.348,9.596,10.268,11.228,11.036,8.444,7.196,6.428,9.5,8.54,10.46,11.036,8.06,7.1,6.908,8.252,11.132,9.308,6.044,6.332,6.812,6.428,10.172,15.068,11.612,8.156,7.868,10.748,11.324,11.036,9.308,6.62,6.812,7.196,10.268,9.884,9.788,8.924,8.924,7.58,7.868,8.732,9.404,9.692,9.884,10.076,7.484,6.044,6.62,10.268
9.884,10.268,10.844,9.5,6.524,6.428,6.14,6.332,8.54,10.076,8.348,6.524,6.428,9.98,11.42,8.924,7.292,8.156,9.404,9.98,8.444,6.236,5.66,7.388,8.156,10.94,12.86,11.804,10.94,7.292,6.428,8.444,9.788,9.98,6.716,6.044,6.524,8.444,12.572,11.516,9.98,9.404,6.428,6.044,7.1,9.5,10.844,9.98,10.556,10.268,7.292,6.428,9.5,9.884,9.884,8.156,7.772,10.748,11.324,8.156
10.076,11.036,8.54,7.964,8.252,10.46,8.924,6.812,7.388,9.98,11.228,9.884,9.788,7.388,7.196,9.884,9.884,8.444,9.116,6.332,9.02,13.436,11.612,9.884,9.884,8.06,7.484,9.404,11.804,9.212,9.98,11.036,10.172,7.484,6.62,6.812,9.98,10.076,8.828,9.884,11.324,10.364,8.156,8.06,7.388,6.236,7.868,9.98,11.228,7.964,7.772,6.524,8.06,7.676,8.348,9.884,9.884,7.292,6.428,8.06
9.116,9.692,9.98,10.748,9.5,10.076,8.06,6.908,6.812,7.484,7.004,7.196,9.212,8.54,6.428,8.156,9.212,9.884,9.308,9.404,10.364,9.308,9.788,9.884,6.812,5.66,7.676,10.364,11.708,10.652,10.268,8.252,6.62,6.14,6.428,6.14,10.172,9.884,7.388,7.58,9.884,11.612,9.308,9.212,8.54,8.156,8.444,8.252,7.196,6.044,10.652,11.42,10.172,11.228,11.324,9.884,6.044,6.332,8.156,9.884
